id,neighbourhood,room_type,accommodates,bathrooms,bedrooms,beds,price
7.71E+17,Kensington-Cedar Cottage,Entire home/apt,5,1,2,2,279
7.71E+17,Downtown,Entire home/apt,5,1,1,3,279
7.72E+17,West Point Grey,Entire home/apt,3,1,1,3,279
7.72E+17,Dunbar Southlands,Entire home/apt,5,1,2,2,279
7.72E+17,Fairview,Entire home/apt,4,2,2,2,279
7.72E+17,Renfrew-Collingwood,Entire home/apt,2,1,1,1,279
7.72E+17,Mount Pleasant,Entire home/apt,4,1,1,2,279
7.73E+17,Victoria-Fraserview,Entire home/apt,6,2.5,3,3,280
7.73E+17,Renfrew-Collingwood,Entire home/apt,5,2,3,3,280
7.73E+17,Downtown,Entire home/apt,4,2,2,2,280
7.73E+17,West End,Private room,2,,2,,280
7.73E+17,West End,Private room,1,1,1,1,280
7.73E+17,Riley Park,Entire home/apt,4,1,1,2,280
7.73E+17,West End,Entire home/apt,3,1,1,1,280
7.74E+17,West End,Private room,1,1,1,0,280
7.74E+17,Kensington-Cedar Cottage,Entire home/apt,10,1.5,4,4,280
7.74E+17,Kitsilano,Entire home/apt,1,1,0,1,280
7.74E+17,Mount Pleasant,Entire home/apt,2,,1,,280
7.74E+17,Mount Pleasant,Entire home/apt,3,1,1,1,280
7.74E+17,Mount Pleasant,Entire home/apt,6,1,2,5,280
7.74E+17,Downtown Eastside,Private room,2,2,2,2,280
7.75E+17,Downtown,Private room,2,1,1,0,280
7.75E+17,Mount Pleasant,Entire home/apt,2,1,1,1,280
7.75E+17,Downtown Eastside,Entire home/apt,4,1,1,2,280
7.75E+17,Downtown,Entire home/apt,2,,2,,280
7.75E+17,Grandview-Woodland,Entire home/apt,8,1.5,4,4,280
7.76E+17,Kitsilano,Entire home/apt,2,1,0,0,280
7.76E+17,Downtown,Entire home/apt,2,,1,,280
7.76E+17,Kerrisdale,Entire home/apt,8,2,3,3,280
7.77E+17,Downtown,Entire home/apt,4,2,2,2,280
7.77E+17,Arbutus Ridge,Entire home/apt,3,1,1,1,280
7.77E+17,Victoria-Fraserview,Entire home/apt,4,1,2,2,281
7.77E+17,Downtown,Entire home/apt,6,2,2,3,281
7.78E+17,Downtown,Entire home/apt,4,1,1,2,281
7.78E+17,Downtown,Entire home/apt,3,1,1,2,281
7.78E+17,Downtown,Entire home/apt,2,1,1,1,282
7.78E+17,Downtown,Private room,1,1,1,1,282
7.79E+17,Downtown,Entire home/apt,2,1,1,0,282
7.79E+17,Kensington-Cedar Cottage,Entire home/apt,5,1,3,4,282
7.79E+17,Riley Park,Private room,4,2.5,2,2,282
7.80E+17,Kensington-Cedar Cottage,Private room,4,1,0,0,282
7.80E+17,Hastings-Sunrise,Entire home/apt,6,2,3,3,282
7.80E+17,Renfrew-Collingwood,Entire home/apt,4,1,1,2,282
7.80E+17,Downtown,Entire home/apt,2,1,1,1,282
7.80E+17,Kensington-Cedar Cottage,Entire home/apt,4,1,2,2,283
7.80E+17,Renfrew-Collingwood,Entire home/apt,4,1,1,2,284
7.81E+17,Kitsilano,Entire home/apt,3,1,1,1,284
7.81E+17,Hastings-Sunrise,Entire home/apt,3,1.5,2,2,284
7.81E+17,Downtown Eastside,Entire home/apt,2,1,1,0,284
7.82E+17,West End,Entire home/apt,2,1,1,2,285
7.83E+17,West End,Private room,2,1,1,1,285
7.83E+17,Downtown,Entire home/apt,4,1,1,2,285
7.83E+17,Mount Pleasant,Private room,2,1,1,1,285
7.83E+17,Downtown,Private room,6,2,2,2,285
7.83E+17,Mount Pleasant,Entire home/apt,2,,1,,285
7.83E+17,Downtown,Entire home/apt,4,1,1,0,285
7.83E+17,Mount Pleasant,Entire home/apt,4,,1,,286
7.83E+17,Downtown,Entire home/apt,4,1,1,2,286
7.83E+17,Downtown,Entire home/apt,6,2,2,3,286
7.83E+17,Downtown,Entire home/apt,6,2,2,3,286
7.83E+17,Downtown,Entire home/apt,6,2,2,3,286
7.83E+17,Downtown,Entire home/apt,6,1,2,0,286
7.83E+17,Downtown,Entire home/apt,6,1,2,0,286
7.83E+17,Downtown,Entire home/apt,4,1,1,1,287
7.83E+17,Kitsilano,Entire home/apt,3,1,1,2,287
7.83E+17,Downtown,Entire home/apt,4,1,1,1,287
7.83E+17,Downtown,Entire home/apt,2,1,0,0,287
7.83E+17,Kitsilano,Entire home/apt,3,1,1,2,287
7.83E+17,Downtown,Entire home/apt,2,1,0,0,287
7.83E+17,Kitsilano,Entire home/apt,8,1,3,0,288
7.83E+17,Mount Pleasant,Entire home/apt,3,1,1,0,288
7.83E+17,Fairview,Entire home/apt,4,1,2,0,288
7.83E+17,Kensington-Cedar Cottage,Entire home/apt,3,1,1,2,288
7.84E+17,Riley Park,Entire home/apt,8,2.5,3,4,288
7.84E+17,Kitsilano,Private room,1,,,,288
7.84E+17,Mount Pleasant,Entire home/apt,4,1,2,2,288
7.85E+17,Mount Pleasant,Entire home/apt,2,1,1,1,289
7.86E+17,Dunbar Southlands,Entire home/apt,1,1,1,1,289
7.86E+17,West Point Grey,Private room,2,1,0,0,289
7.86E+17,Mount Pleasant,Entire home/apt,2,1,1,1,289
7.86E+17,Downtown,Entire home/apt,4,,2,,289
7.86E+17,Killarney,Private room,1,,1,,289
7.86E+17,Riley Park,Entire home/apt,6,2,3,3,289
7.87E+17,Dunbar Southlands,Private room,3,1,1,1,289
7.87E+17,Kensington-Cedar Cottage,Entire home/apt,9,2,4,0,289
7.87E+17,Downtown,Entire home/apt,4,,1,,289
7.88E+17,Kitsilano,Private room,1,1,1,0,289
7.88E+17,Renfrew-Collingwood,Entire home/apt,2,1,1,1,290
7.88E+17,Downtown,Entire home/apt,2,,1,,290
7.88E+17,Downtown,Entire home/apt,9,2,3,4,290
7.89E+17,Downtown,Entire home/apt,4,2.5,2,2,290
7.89E+17,Grandview-Woodland,Entire home/apt,4,1,2,2,290
7.89E+17,West End,Entire home/apt,6,1,2,3,290
7.89E+17,Downtown,Entire home/apt,4,1,1,0,290
7.90E+17,Victoria-Fraserview,Entire home/apt,4,1,2,2,290
7.90E+17,Downtown Eastside,Entire home/apt,6,3,3,3,290
7.90E+17,Kerrisdale,Private room,1,0.5,1,1,290
7.91E+17,Mount Pleasant,Private room,2,1,1,1,290
7.91E+17,Hastings-Sunrise,Entire home/apt,5,,2,,291
7.92E+17,Downtown,Entire home/apt,5,2,2,3,291
7.92E+17,West End,Entire home/apt,2,1,1,1,291
7.92E+17,Mount Pleasant,Entire home/apt,4,1,2,4,291
7.92E+17,Downtown,Entire home/apt,4,1,1,2,291
7.92E+17,West End,Private room,4,1,0,2,292
7.92E+17,Mount Pleasant,Entire home/apt,3,,1,,292
7.92E+17,Dunbar Southlands,Private room,2,1,1,1,292
7.93E+17,Renfrew-Collingwood,Entire home/apt,4,1,1,2,292
7.93E+17,Downtown,Entire home/apt,4,,1,,293
7.93E+17,Downtown,Entire home/apt,2,,1,,293
7.93E+17,West End,Entire home/apt,3,1,1,0,293
7.93E+17,Downtown,Entire home/apt,4,2.5,2,2,293
7.93E+17,Downtown,Entire home/apt,5,1,2,3,293
7.94E+17,Renfrew-Collingwood,Private room,2,1,1,2,293
7.94E+17,Sunset,Entire home/apt,6,1,2,2,293
7.94E+17,Renfrew-Collingwood,Entire home/apt,2,1,1,1,293
7.94E+17,Kitsilano,Entire home/apt,11,5,5,6,294
7.94E+17,Renfrew-Collingwood,Private room,1,1,1,1,294
7.95E+17,Downtown,Entire home/apt,5,2,2,3,294
7.96E+17,West End,Entire home/apt,4,1,1,0,294
7.97E+17,West End,Entire home/apt,2,1,0,1,294
7.97E+17,Riley Park,Entire home/apt,4,1,1,2,294
7.97E+17,Strathcona,Entire home/apt,2,1,1,1,295
7.98E+17,Downtown,Entire home/apt,5,2,2,3,295
7.98E+17,Kitsilano,Entire home/apt,6,1.5,3,3,295
7.98E+17,Downtown,Entire home/apt,6,2,2,3,295
7.98E+17,Downtown,Entire home/apt,7,2,3,3,295
7.98E+17,Downtown,Entire home/apt,6,2,2,3,295
7.98E+17,Downtown,Entire home/apt,5,1,2,3,295
7.99E+17,Victoria-Fraserview,Entire home/apt,8,3.5,4,0,296
7.99E+17,Downtown,Entire home/apt,4,1,2,2,296
7.99E+17,Downtown Eastside,Entire home/apt,4,1,1,1,296
8.00E+17,Downtown,Entire home/apt,3,,1,,296
8.00E+17,Oakridge,Shared room,1,1,1,1,296
8.00E+17,West End,Entire home/apt,3,,2,,296
8.01E+17,Riley Park,Entire home/apt,2,1,1,1,296
8.01E+17,Marpole,Entire home/apt,6,2.5,3,3,296
8.01E+17,West End,Entire home/apt,4,1,1,0,296
8.01E+17,Mount Pleasant,Entire home/apt,6,2,3,3,297
8.01E+17,Downtown,Entire home/apt,7,2,2,0,297
8.01E+17,Grandview-Woodland,Entire home/apt,4,1,2,2,297
8.01E+17,Dunbar Southlands,Entire home/apt,4,1,2,3,298
8.02E+17,Shaughnessy,Entire home/apt,9,3,5,6,298
8.02E+17,Riley Park,Entire home/apt,4,1,2,2,298
8.03E+17,Victoria-Fraserview,Private room,1,1,1,0,298
8.03E+17,Victoria-Fraserview,Private room,1,1,1,0,298
8.03E+17,Victoria-Fraserview,Private room,1,1,1,1,298
8.04E+17,Kitsilano,Entire home/apt,3,1,1,0,298
8.04E+17,Kitsilano,Entire home/apt,6,1,2,2,298
8.04E+17,Fairview,Entire home/apt,4,2.5,2,2,298
8.04E+17,Renfrew-Collingwood,Entire home/apt,3,1,1,0,298
8.04E+17,Marpole,Private room,1,1,1,1,298
8.04E+17,Marpole,Private room,1,1,1,1,299
8.04E+17,Riley Park,Entire home/apt,6,1,3,3,299
8.05E+17,Downtown,Entire home/apt,2,1,1,1,299
8.05E+17,Mount Pleasant,Entire home/apt,2,1,1,1,299
8.06E+17,Mount Pleasant,Private room,2,1,1,1,299
8.06E+17,Victoria-Fraserview,Entire home/apt,6,1,3,3,299
8.06E+17,Grandview-Woodland,Entire home/apt,2,2,1,1,299
8.06E+17,Mount Pleasant,Private room,3,1,1,0,299
8.06E+17,Riley Park,Entire home/apt,12,4,6,6,299
8.06E+17,West Point Grey,Entire home/apt,8,2,4,4,299
8.06E+17,Riley Park,Entire home/apt,4,,2,,299
8.07E+17,West End,Entire home/apt,4,,2,,299
8.07E+17,Grandview-Woodland,Entire home/apt,4,,2,,299
8.07E+17,Grandview-Woodland,Entire home/apt,8,2,4,6,299
8.07E+17,Kitsilano,Entire home/apt,2,1,1,1,299
8.07E+17,Kitsilano,Entire home/apt,2,1,0,1,299
8.08E+17,Riley Park,Shared room,1,1,1,1,299
8.08E+17,Downtown Eastside,Entire home/apt,2,1,1,1,299
8.08E+17,Sunset,Private room,2,1,1,2,299
8.08E+17,Downtown,Entire home/apt,2,1,0,1,299
8.08E+17,Downtown,Entire home/apt,2,1,1,1,300
8.09E+17,Oakridge,Entire home/apt,2,1,1,1,300
8.09E+17,Fairview,Entire home/apt,4,2,2,2,300
8.09E+17,Downtown,Entire home/apt,3,1,2,2,300
8.10E+17,Arbutus Ridge,Entire home/apt,2,1,1,1,300
8.10E+17,Downtown Eastside,Entire home/apt,2,2,2,1,300
8.10E+17,Mount Pleasant,Private room,2,1.5,1,1,300
8.10E+17,Victoria-Fraserview,Private room,1,1,1,0,300
8.11E+17,Downtown,Entire home/apt,6,,2,,300
8.11E+17,Grandview-Woodland,Entire home/apt,2,1,1,0,300
8.11E+17,Renfrew-Collingwood,Private room,1,1,1,1,300
8.12E+17,Downtown Eastside,Entire home/apt,3,1,1,1,300
8.12E+17,Renfrew-Collingwood,Private room,2,1,1,0,300
8.12E+17,Dunbar Southlands,Entire home/apt,8,2,3,6,300
8.12E+17,Kitsilano,Entire home/apt,2,1,1,1,300
8.12E+17,Renfrew-Collingwood,Entire home/apt,10,4.5,5,5,300
8.13E+17,Downtown Eastside,Entire home/apt,6,2,3,3,300
8.13E+17,Hastings-Sunrise,Entire home/apt,8,2,3,4,300
8.13E+17,Mount Pleasant,Entire home/apt,2,1,1,1,300
8.13E+17,Dunbar Southlands,Entire home/apt,4,1,2,2,300
8.14E+17,Downtown,Private room,1,1,1,1,300
8.15E+17,Oakridge,Entire home/apt,4,1,1,1,300
8.15E+17,Downtown,Entire home/apt,2,1,1,1,300
8.15E+17,Victoria-Fraserview,Entire home/apt,8,3.5,4,4,300
8.15E+17,Downtown,Entire home/apt,5,2,3,3,300
8.16E+17,West Point Grey,Entire home/apt,2,1,1,2,300
8.16E+17,Oakridge,Private room,2,,,,300
8.16E+17,Hastings-Sunrise,Entire home/apt,4,1,2,2,300
8.17E+17,Downtown,Entire home/apt,4,1,1,3,300
8.17E+17,Kitsilano,Entire home/apt,4,1.5,2,2,300
8.17E+17,Dunbar Southlands,Private room,3,1,1,2,300
8.17E+17,Kensington-Cedar Cottage,Entire home/apt,3,1,1,0,300
8.18E+17,Mount Pleasant,Entire home/apt,4,2,2,2,300
8.18E+17,West End,Entire home/apt,3,,1,,300
8.18E+17,Kerrisdale,Entire home/apt,3,1,1,2,300
8.18E+17,Dunbar Southlands,Private room,4,1,1,2,300
8.18E+17,Kitsilano,Entire home/apt,2,1,1,0,300
8.18E+17,Kensington-Cedar Cottage,Entire home/apt,2,1,1,1,300
8.19E+17,Marpole,Entire home/apt,4,1,1,0,300
8.19E+17,Dunbar Southlands,Private room,2,1,1,1,300
8.19E+17,Dunbar Southlands,Private room,1,1,1,1,300
8.19E+17,Dunbar Southlands,Private room,2,1,1,1,300
8.19E+17,Dunbar Southlands,Private room,2,1,1,1,300
8.19E+17,West End,Entire home/apt,2,,1,,300
8.19E+17,West End,Entire home/apt,4,,2,,300
8.19E+17,Downtown,Entire home/apt,5,2,2,2,300
8.19E+17,Oakridge,Private room,1,,,,300
8.20E+17,West End,Entire home/apt,6,2,2,0,300
8.20E+17,Downtown,Entire home/apt,4,2.5,2,2,300
8.20E+17,Downtown,Entire home/apt,4,2,2,2,300
8.21E+17,Downtown,Entire home/apt,2,1,1,1,300
8.21E+17,Mount Pleasant,Entire home/apt,2,,1,,300
8.21E+17,Downtown,Entire home/apt,6,2,3,3,300
8.21E+17,Dunbar Southlands,Entire home/apt,6,5.5,5,6,300
8.21E+17,West End,Entire home/apt,6,2,2,3,300
8.22E+17,Mount Pleasant,Entire home/apt,3,1,1,2,301
8.22E+17,Shaughnessy,Entire home/apt,6,1,2,0,301
8.22E+17,Mount Pleasant,Entire home/apt,2,1,1,1,301
8.22E+17,Downtown,Entire home/apt,4,1,1,3,302
8.22E+17,Mount Pleasant,Entire home/apt,4,2,2,2,302
8.22E+17,Downtown,Entire home/apt,5,2,2,2,302
8.23E+17,Victoria-Fraserview,Entire home/apt,5,1,2,3,302
8.23E+17,Riley Park,Private room,2,1,1,0,303
8.23E+17,Mount Pleasant,Entire home/apt,6,2.5,3,3,303
8.23E+17,Mount Pleasant,Entire home/apt,4,1,2,2,303
8.23E+17,Renfrew-Collingwood,Entire home/apt,4,1,1,2,303
8.24E+17,Downtown,Entire home/apt,4,1,1,2,304
8.24E+17,Shaughnessy,Private room,6,2,3,4,304
8.24E+17,Shaughnessy,Private room,2,1,1,1,304
8.24E+17,Downtown,Entire home/apt,2,1,1,1,304
8.25E+17,Hastings-Sunrise,Entire home/apt,4,1,2,2,304
8.25E+17,Renfrew-Collingwood,Entire home/apt,2,1,1,1,305
8.25E+17,Renfrew-Collingwood,Private room,1,1,1,1,305
8.26E+17,Downtown,Entire home/apt,5,4,3,3,305
8.26E+17,Downtown,Entire home/apt,2,1,1,1,305
8.27E+17,Downtown,Entire home/apt,5,1,2,0,305
8.27E+17,Kitsilano,Entire home/apt,2,1,1,1,306
8.27E+17,Marpole,Entire home/apt,6,1,3,3,306
8.27E+17,Mount Pleasant,Entire home/apt,6,2.5,3,4,307
8.27E+17,West Point Grey,Entire home/apt,4,2,2,2,307
8.28E+17,Downtown,Private room,2,1,1,1,307
8.28E+17,Renfrew-Collingwood,Entire home/apt,6,1.5,3,3,307
8.28E+17,Downtown,Entire home/apt,6,2,3,4,307
8.28E+17,Kitsilano,Entire home/apt,4,1,2,3,307
8.28E+17,Downtown,Entire home/apt,2,1,1,0,307
8.29E+17,West End,Entire home/apt,4,2.5,2,2,307
8.29E+17,Downtown,Entire home/apt,5,2,2,4,307
8.29E+17,Dunbar Southlands,Entire home/apt,4,,1,,307
8.29E+17,Downtown,Entire home/apt,4,1,1,2,308
8.29E+17,Riley Park,Entire home/apt,2,1,0,1,308
8.29E+17,West End,Entire home/apt,3,,1,,308
8.30E+17,Hastings-Sunrise,Entire home/apt,2,1,1,1,308
8.30E+17,Victoria-Fraserview,Entire home/apt,4,2,2,0,309
8.30E+17,Hastings-Sunrise,Entire home/apt,4,1,1,2,309
8.30E+17,Mount Pleasant,Entire home/apt,7,1,3,3,309
8.31E+17,Victoria-Fraserview,Entire home/apt,5,1,2,4,309
8.31E+17,Victoria-Fraserview,Entire home/apt,5,1,2,3,309
8.31E+17,Grandview-Woodland,Entire home/apt,6,1.5,3,0,310
8.31E+17,Hastings-Sunrise,Private room,1,,,,310
8.31E+17,Oakridge,Entire home/apt,4,1,2,2,310
8.31E+17,Oakridge,Entire home/apt,5,2,2,4,310
8.31E+17,Arbutus Ridge,Entire home/apt,8,3,4,4,310
8.31E+17,Arbutus Ridge,Entire home/apt,8,3,4,4,310
8.31E+17,Arbutus Ridge,Entire home/apt,2,1,1,1,310
8.31E+17,Arbutus Ridge,Entire home/apt,2,1,1,1,310
8.32E+17,Mount Pleasant,Entire home/apt,7,2,3,4,310
8.32E+17,Riley Park,Private room,3,1,1,2,310
8.32E+17,Mount Pleasant,Entire home/apt,2,1,1,1,311
8.32E+17,Mount Pleasant,Entire home/apt,2,1,0,1,311
8.32E+17,Downtown,Entire home/apt,2,,1,,311
8.32E+17,West End,Entire home/apt,2,1,1,2,311
8.33E+17,Downtown Eastside,Entire home/apt,6,2,2,3,311
8.33E+17,Sunset,Private room,1,1,1,1,312
8.33E+17,Downtown,Entire home/apt,4,1,2,2,312
8.33E+17,West End,Entire home/apt,2,1,1,1,312
8.33E+17,Downtown,Entire home/apt,2,1,1,0,313
8.34E+17,Downtown,Entire home/apt,2,1,0,1,313
8.35E+17,Arbutus Ridge,Entire home/apt,9,2,6,7,313
8.35E+17,West Point Grey,Private room,2,1,1,1,313
8.35E+17,Dunbar Southlands,Private room,1,1,1,1,314
8.36E+17,Kitsilano,Private room,1,1,1,0,314
8.36E+17,Kitsilano,Private room,1,1,1,0,314
8.36E+17,Renfrew-Collingwood,Entire home/apt,2,1,1,0,314
8.36E+17,Mount Pleasant,Entire home/apt,2,1,1,1,314
8.36E+17,Kitsilano,Entire home/apt,2,1,1,1,314
8.36E+17,Downtown Eastside,Entire home/apt,4,,1,,314
8.36E+17,Kitsilano,Entire home/apt,2,1,0,1,314
8.36E+17,Kerrisdale,Private room,2,1,1,1,314
8.36E+17,Riley Park,Entire home/apt,8,3.5,4,5,314
8.37E+17,Kensington-Cedar Cottage,Entire home/apt,6,2,3,3,315
8.37E+17,Kitsilano,Entire home/apt,6,1,2,3,315
8.38E+17,Marpole,Entire home/apt,10,,5,,315
8.38E+17,Downtown,Entire home/apt,4,,2,,315
8.38E+17,Fairview,Entire home/apt,2,1,0,1,315
8.38E+17,Fairview,Entire home/apt,2,1,0,1,315
8.38E+17,Fairview,Entire home/apt,4,1,2,2,315
8.38E+17,Downtown,Entire home/apt,8,2,3,3,316
8.39E+17,Downtown,Private room,4,1,2,2,316
8.39E+17,Hastings-Sunrise,Entire home/apt,7,,4,,316
8.39E+17,Downtown,Entire home/apt,4,1,1,2,316
8.39E+17,Riley Park,Entire home/apt,3,1,2,2,316
8.39E+17,Downtown,Entire home/apt,6,2,2,3,316
8.39E+17,Mount Pleasant,Entire home/apt,4,1,2,2,316
8.40E+17,Downtown,Entire home/apt,6,2.5,2,2,317
8.41E+17,Downtown,Entire home/apt,2,1,1,0,317
8.41E+17,Renfrew-Collingwood,Entire home/apt,4,1,1,2,317
8.41E+17,Dunbar Southlands,Entire home/apt,3,1,2,0,317
8.41E+17,Downtown,Entire home/apt,5,,2,,317
8.41E+17,Downtown Eastside,Entire home/apt,4,,2,,317
8.41E+17,Strathcona,Entire home/apt,4,1,1,2,318
8.41E+17,Downtown,Entire home/apt,2,1,1,1,318
8.42E+17,Downtown,Entire home/apt,3,1,1,2,318
8.42E+17,Renfrew-Collingwood,Private room,2,1,1,0,319
8.42E+17,Downtown,Entire home/apt,2,1,1,1,319
8.42E+17,Renfrew-Collingwood,Entire home/apt,5,1,2,3,319
8.43E+17,Downtown,Entire home/apt,2,1,0,1,319
8.43E+17,Mount Pleasant,Entire home/apt,4,2,2,2,319
8.43E+17,Kensington-Cedar Cottage,Private room,2,1,1,0,319
8.43E+17,Downtown,Entire home/apt,5,1,2,3,319
8.44E+17,Kitsilano,Entire home/apt,4,1,2,2,319
8.44E+17,Strathcona,Entire home/apt,4,1,2,2,319
8.44E+17,Downtown,Entire home/apt,6,1,3,4,320
8.44E+17,Victoria-Fraserview,Private room,1,1,1,1,320
8.44E+17,Victoria-Fraserview,Private room,2,1,1,1,320
8.44E+17,Kerrisdale,Entire home/apt,4,1,2,3,320
8.44E+17,Downtown,Entire home/apt,4,1,1,0,320
8.45E+17,South Cambie,Entire home/apt,6,2.5,3,3,320
8.45E+17,Mount Pleasant,Private room,1,,,,320
8.46E+17,Renfrew-Collingwood,Entire home/apt,5,1,2,3,321
8.46E+17,Mount Pleasant,Entire home/apt,2,1,1,1,321
8.46E+17,Kitsilano,Entire home/apt,3,,1,,321
8.47E+17,Downtown,Entire home/apt,2,1,1,1,321
8.47E+17,Downtown,Entire home/apt,6,2,2,0,321
8.47E+17,Renfrew-Collingwood,Private room,1,,1,,321
8.47E+17,Dunbar Southlands,Entire home/apt,12,6,7,7,321
8.47E+17,Fairview,Entire home/apt,2,1.5,1,0,321
8.47E+17,Downtown,Entire home/apt,6,2,3,0,321
8.47E+17,Renfrew-Collingwood,Entire home/apt,3,1,1,1,321
8.48E+17,Downtown Eastside,Entire home/apt,4,2,2,0,321
8.48E+17,Victoria-Fraserview,Entire home/apt,3,1,1,1,321
8.48E+17,Killarney,Entire home/apt,5,2,2,3,321
8.49E+17,Victoria-Fraserview,Private room,1,1,1,1,321
8.49E+17,Victoria-Fraserview,Private room,1,1,1,1,322
8.49E+17,Downtown,Entire home/apt,2,1,1,1,322
8.49E+17,Dunbar Southlands,Entire home/apt,4,,2,,322
8.49E+17,Kensington-Cedar Cottage,Entire home/apt,3,1,1,0,323
8.49E+17,Kitsilano,Entire home/apt,8,,3,,323
8.49E+17,West End,Entire home/apt,5,2,2,2,324
8.49E+17,Downtown,Entire home/apt,5,2.5,2,2,324
8.49E+17,Downtown Eastside,Entire home/apt,2,1,0,0,325
8.49E+17,Marpole,Entire home/apt,4,,2,,325
8.50E+17,Mount Pleasant,Entire home/apt,2,1,0,2,325
8.50E+17,Downtown,Entire home/apt,3,1,1,2,325
8.50E+17,Arbutus Ridge,Entire home/apt,4,2,1,2,325
8.50E+17,Downtown,Private room,1,,1,,325
8.51E+17,West End,Entire home/apt,4,1,1,2,325
8.51E+17,Dunbar Southlands,Private room,4,1,2,2,325
8.51E+17,Hastings-Sunrise,Entire home/apt,4,1,1,2,325
8.51E+17,Downtown,Entire home/apt,4,2.5,2,2,325
8.51E+17,Marpole,Entire home/apt,4,,2,,325
8.51E+17,Marpole,Entire home/apt,4,,2,,325
8.51E+17,Downtown Eastside,Entire home/apt,4,1,1,2,326
8.51E+17,Downtown Eastside,Entire home/apt,5,,2,,326
8.51E+17,Downtown,Entire home/apt,3,1,0,0,326
8.52E+17,Downtown,Entire home/apt,4,1.5,2,0,326
8.52E+17,Renfrew-Collingwood,Entire home/apt,2,1,1,1,326
8.52E+17,Renfrew-Collingwood,Entire home/apt,2,1,1,0,326
8.53E+17,Downtown,Entire home/apt,5,1,2,2,327
8.53E+17,Marpole,Entire home/apt,4,1,2,2,327
8.53E+17,Mount Pleasant,Entire home/apt,3,,1,,327
8.53E+17,Kensington-Cedar Cottage,Entire home/apt,1,1,1,0,327
8.54E+17,Kerrisdale,Private room,2,,,,328
8.54E+17,Shaughnessy,Private room,2,1,1,1,329
8.54E+17,Kensington-Cedar Cottage,Entire home/apt,8,2.5,3,4,329
8.54E+17,Downtown Eastside,Entire home/apt,4,2,1,2,329
8.54E+17,Victoria-Fraserview,Entire home/apt,4,1,2,0,329
8.54E+17,Grandview-Woodland,Entire home/apt,3,1,0,2,329
8.54E+17,Shaughnessy,Private room,2,,1,,329
8.54E+17,Killarney,Entire home/apt,6,3,2,3,329
8.55E+17,Downtown,Entire home/apt,2,1,2,1,329
8.55E+17,Downtown,Entire home/apt,2,1,1,1,329
8.55E+17,Hastings-Sunrise,Entire home/apt,2,1,0,0,329
8.55E+17,Arbutus Ridge,Private room,2,,,,329
8.55E+17,Downtown,Entire home/apt,6,2,3,3,329
8.56E+17,Hastings-Sunrise,Entire home/apt,6,3,3,3,329
8.56E+17,West Point Grey,Entire home/apt,2,,1,,330
8.56E+17,Renfrew-Collingwood,Entire home/apt,6,1,2,3,330
8.56E+17,Downtown,Entire home/apt,4,1,1,2,330
8.57E+17,Downtown,Entire home/apt,5,2,2,3,330
8.57E+17,Downtown,Entire home/apt,4,1,1,2,330
8.57E+17,Kerrisdale,Private room,2,1,1,0,330
8.57E+17,Renfrew-Collingwood,Private room,1,1,1,0,331
8.57E+17,Kerrisdale,Private room,2,,,,331
8.57E+17,Kerrisdale,Private room,2,,,,331
8.57E+17,Mount Pleasant,Entire home/apt,6,2,2,3,331
8.58E+17,Downtown,Entire home/apt,6,1,2,3,332
8.58E+17,West End,Entire home/apt,7,2,3,4,332
8.58E+17,Downtown,Entire home/apt,5,2,2,3,332
8.58E+17,Kensington-Cedar Cottage,Entire home/apt,2,1,1,0,332
8.58E+17,Renfrew-Collingwood,Private room,2,1,1,0,332
8.58E+17,Downtown,Entire home/apt,8,2,3,4,333
8.58E+17,Hastings-Sunrise,Entire home/apt,6,1,3,0,333
8.59E+17,Downtown,Entire home/apt,8,2,3,4,333
8.59E+17,Marpole,Entire home/apt,4,1,2,3,334
8.59E+17,Sunset,Entire home/apt,4,3,2,3,334
8.59E+17,Dunbar Southlands,Entire home/apt,10,3.5,5,5,334
8.60E+17,Oakridge,Entire home/apt,4,1,2,0,334
8.60E+17,Kensington-Cedar Cottage,Entire home/apt,3,1,2,2,335
8.60E+17,Mount Pleasant,Entire home/apt,4,2,2,2,335
8.61E+17,Downtown,Entire home/apt,4,2,2,2,335
8.61E+17,Downtown,Entire home/apt,2,,1,,335
8.61E+17,Downtown,Entire home/apt,2,,1,,336
8.61E+17,Oakridge,Private room,1,1,0,0,336
8.62E+17,West End,Entire home/apt,4,1.5,2,2,336
8.62E+17,Grandview-Woodland,Entire home/apt,6,2.5,3,4,336
8.62E+17,Grandview-Woodland,Entire home/apt,2,1.5,1,2,336
8.62E+17,West Point Grey,Entire home/apt,8,2,4,4,336
8.62E+17,Downtown,Entire home/apt,2,1,1,0,337
8.63E+17,Kensington-Cedar Cottage,Entire home/apt,6,1,2,4,337
8.63E+17,Grandview-Woodland,Entire home/apt,2,1,1,1,337
8.63E+17,Downtown Eastside,Entire home/apt,2,2,1,2,337
8.63E+17,Downtown,Entire home/apt,9,3,3,4,338
8.64E+17,Victoria-Fraserview,Private room,2,1,1,1,338
8.64E+17,Grandview-Woodland,Private room,3,1,1,1,338
8.64E+17,West End,Entire home/apt,6,2,2,2,338
8.64E+17,Arbutus Ridge,Private room,1,1.5,1,1,338
8.64E+17,West Point Grey,Shared room,1,1,1,1,339
8.65E+17,Sunset,Entire home/apt,6,2.5,3,0,339
8.65E+17,Dunbar Southlands,Entire home/apt,6,2,3,3,339
